,RECEIPT_ID,PURCHASE_DATE,SCAN_DATE,STORE_NAME,USER_ID,BARCODE,FINAL_QUANTITY,FINAL_SALE,FINAL_QUANTITY_NUMERIC,FINAL_SALE_NUMERIC,PURCHASE_DATE_CT,row_num,ID,CREATED_DATE,BIRTH_DATE,STATE,LANGUAGE,GENDER,BIRTH_DATE_FIX,CREATED_DATE_CT,CATEGORY_1,CATEGORY_2,CATEGORY_3,CATEGORY_4,MANUFACTURER,BRAND
3042,4db41b2f-6ad1-4ae7-bace-74c2e09d61e7,2024-06-15,2024-06-17 15:45:23.016 Z,FAMILY DOLLAR,5e177763fa89011209d92723,35000671547.0,1.00,5.00,1.0,5.0,2024-06-15 00:00:00.000000,1,,,,,,,,,Health & Wellness,Oral Care,Mouthwash,,COLGATE-PALMOLIVE,COLGATE
3043,2f2998c7-2a44-4023-8a40-9987337ca0ee,2024-07-12,2024-07-12 13:38:25.280 Z,WALGREENS,6096312b3c04666b244e14d4,35000680464.0,2.00,5.99,2.0,5.99,2024-07-12 00:00:00.000000,1,,,,,,,,,Health & Wellness,Oral Care,Toothbrushes,,COLGATE-PALMOLIVE,COLGATE
3044,ac26b361-0a7e-465f-b7c0-855853d438fe,2024-06-25,2024-06-25 23:20:12.294 Z,TARGET,6457f1fb9f7c516a13f4a621,35000680761.0,1.00,6.29,1.0,6.29,2024-06-25 00:00:00.000000,1,,,,,,,,,Health & Wellness,Oral Care,Toothbrushes,,COLGATE-PALMOLIVE,COLGATE
3045,462b4807-c864-4fb9-932b-5c7b26703fdf,2024-07-05,2024-07-06 09:49:25.212 Z,KROGER,641f38e56c38ddd121a348ae,35000760074.0,1.00,7.29,1.0,7.29,2024-07-05 00:00:00.000000,1,,,,,,,,,Health & Wellness,Oral Care,Toothpaste,,COLGATE-PALMOLIVE,COLGATE
3046,5934ecd8-fb48-440f-af4d-f48cf5557d3e,2024-07-18,2024-07-19 17:17:48.080 Z,DOLLAR GENERAL STORE,643c6417347839fdfa981045,35000764416.0,1.00,4.00,1.0,4.0,2024-07-18 00:00:00.000000,1,,,,,,,,,Health & Wellness,Oral Care,Toothpaste,,COLGATE-PALMOLIVE,COLGATE
3047,aecf839e-b15a-447d-9aba-5912131c5e55,2024-08-31,2024-09-03 17:39:55.925 Z,DOLLAR GENERAL STORE,609ad2dd2e2b2f2f084d04cc,35000764690.0,2.00,8.00,2.0,8.0,2024-08-31 00:00:00.000000,1,,,,,,,,,Health & Wellness,Oral Care,Toothpaste,,COLGATE-PALMOLIVE,COLGATE
3048,9efbc13d-ea60-456d-bd46-272387e61212,2024-06-17,2024-06-17 09:58:35.994 Z,DOLLAR TREE STORES INC,60a5363facc00d347abadc8e,35000766120.0,1.00,1.25,1.0,1.25,2024-06-17 00:00:00.000000,1,,,,,,,,,Health & Wellness,Oral Care,Toothpaste,,COLGATE-PALMOLIVE,COLGATE
3049,e411a72d-37dd-459b-97c0-c78c9e3197b7,2024-07-25,2024-07-25 13:48:22.034 Z,DOLLAR TREE STORES INC,62ab4498ea557d9829b9e470,35000767257.0,1.00,1.25,1.0,1.25,2024-07-25 00:00:00.000000,1,,,,,,,,,Health & Wellness,Oral Care,Toothpaste,,COLGATE-PALMOLIVE,COLGATE
3050,662a6ee0-ac9b-4b63-9ab6-b3dfc15013cd,2024-08-11,2024-08-14 07:39:03.264 Z,DOLLAR GENERAL STORE,5de82044f0ab7c21180047c7,35000782793.0,2.00,2.50,2.0,2.5,2024-08-11 00:00:00.000000,1,,,,,,,,,Health & Wellness,Oral Care,Toothpaste,,COLGATE-PALMOLIVE,COLGATE
3051,5a280466-9dbe-4abd-a1ae-c21e5d0aac97,2024-06-28,2024-06-28 21:15:19.518 Z,WALMART,5ef2411256a8f2478f695532,35000783349.0,1.00,3.46,1.0,3.46,2024-06-28 00:00:00.000000,1,,,,,,,,,Health & Wellness,Oral Care,Toothpaste,,COLGATE-PALMOLIVE,COLGATE
3052,97f63629-336c-4ee7-b594-dcb4afc7d641,2024-07-02,2024-07-02 13:30:28.996 Z,CVS,60b2c89c87c19677c1aa4b34,35000971593.0,1.00,7.21,1.0,7.21,2024-07-02 00:00:00.000000,1,,,,,,,,,Health & Wellness,Oral Care,Toothpaste,,COLGATE-PALMOLIVE,COLGATE
3053,b235d785-5014-449f-a1e3-7b1cbbb56593,2024-08-11,2024-08-18 07:01:04.272 Z,MARTIN'S SUPERMARKET,61aea787e9b3d75037b5ea45,35000971616.0,1.00,6.59,1.0,6.59,2024-08-11 00:00:00.000000,1,,,,,,,,,Health & Wellness,Oral Care,Toothpaste,,COLGATE-PALMOLIVE,COLGATE
3054,be618409-bbd6-465f-9562-56b309a9c008,2024-06-19,2024-06-21 11:45:48.588 Z,AMAZON,5f945ee05bc82916c47063f7,35000972163.0,1.00,4.96,1.0,4.96,2024-06-19 00:00:00.000000,1,,,,,,,,,Health & Wellness,Oral Care,Toothbrushes,,COLGATE-PALMOLIVE,COLGATE
3055,b70dad4c-966f-49a1-844e-120ff0b05b43,2024-09-02,2024-09-02 13:47:59.650 Z,TARGET,65ef70c396ce12ad90794e0c,35000972309.0,1.00,12.99,1.0,12.99,2024-09-02 00:00:00.000000,1,,,,,,,,,Health & Wellness,Oral Care,Toothpaste,,COLGATE-PALMOLIVE,COLGATE
3056,a44538ae-06af-4b92-8945-c4940cedf3c6,2024-06-19,2024-06-23 18:26:28.126 Z,DOLLAR GENERAL STORE,5a6459a6e4b022d9fccc89cc,35000972699.0,1.00,1.00,1.0,1.0,2024-06-19 00:00:00.000000,1,,,,,,,,,Health & Wellness,Oral Care,Toothpaste,,COLGATE-PALMOLIVE,COLGATE
3057,0b419db4-bac0-4a5a-91f7-c1b70cc501c8,2024-07-31,2024-08-05 16:54:07.995 Z,DOLLAR GENERAL STORE,61a15bdbdb54774a0e025b8a,35000981967.0,1.00,2.95,1.0,2.95,2024-07-31 00:00:00.000000,1,,,,,,,,,Health & Wellness,Bath & Body,Liquid Hand Soap,,COLGATE-PALMOLIVE,SOFTSOAP
3058,70a8f910-e440-4363-90ee-e8dff79b99a9,2024-09-07,2024-09-07 17:01:44.642 Z,WALMART,663c0ca11be3d689ceb9d787,35000982407.0,1.00,2.48,1.0,2.48,2024-09-07 00:00:00.000000,1,,,,,,,,,Health & Wellness,Bath & Body,Liquid Hand Soap,,COLGATE-PALMOLIVE,SOFTSOAP
3059,70094c95-14bf-4148-9fd4-4d5ea92b124e,2024-07-13,2024-07-13 18:48:26.016 Z,DOLLAR TREE STORES INC,65ee038e7756e548cb83c5ae,35000983756.0,1.00,1.80,1.0,1.8,2024-07-13 00:00:00.000000,1,,,,,,,,,Health & Wellness,Oral Care,Toothpaste,,COLGATE-PALMOLIVE,COLGATE
3060,0befd072-ce18-4298-83a6-1648cfe3c6df,2024-06-21,2024-06-29 23:07:55.257 Z,WALMART,5e4ad67086c40b14083c8e8e,35000984494.0,1.00,1.47,1.0,1.47,2024-06-21 00:00:00.000000,1,,,,,,,,,Health & Wellness,Bath & Body,Body Wash,,COLGATE-PALMOLIVE,IRISH SPRING
3061,014e6ba7-4f7d-4443-b32f-43e3aa1a6942,2024-08-26,2024-08-26 18:37:52.240 Z,WALGREENS,62d5cc4ca34160b30034c478,35000985101.0,1.00,1.79,1.0,1.79,2024-08-26 00:00:00.000000,1,,,,,,,,,Health & Wellness,Oral Care,Toothpaste,,COLGATE-PALMOLIVE,COLGATE
3062,760f356d-3016-41d4-9252-b83c6fde9927,2024-07-30,2024-08-01 09:46:52.677 Z,TARGET,65a0432d97d25f042bd5b837,35000985378.0,1.00,2.49,1.0,2.49,2024-07-30 00:00:00.000000,1,,,,,,,,,Health & Wellness,Bath & Body,Liquid Hand Soap,,COLGATE-PALMOLIVE,SOFTSOAP
3063,91a887d4-92a7-437d-be93-d93a99a858ed,2024-06-26,2024-06-26 09:55:02.198 Z,GREEN HILLS FARM,63acc02f01cb7c888c6f388b,35000985675.0,1.00,2.49,1.0,2.49,2024-06-26 00:00:00.000000,1,,,,,,,,,Health & Wellness,Bath & Body,Liquid Hand Soap,,COLGATE-PALMOLIVE,SOFTSOAP
3064,76bb2f04-2c89-4940-95db-36f8ae0ddcd8,2024-07-24,2024-07-24 10:32:59.294 Z,DOLLAR TREE STORES INC,662eec204ae4d6ef29f9fb3e,35000986559.0,1.00,1.25,1.0,1.25,2024-07-24 00:00:00.000000,1,,,,,,,,,Health & Wellness,Bath & Body,Liquid Hand Soap,,COLGATE-PALMOLIVE,SOFTSOAP
3065,3f9cbb84-333d-41bd-85f1-84d09297bcff,2024-07-21,2024-07-22 11:27:59.606 Z,WALGREENS,5d3ef961b292777934788d24,35000987051.0,2.00,2.70,2.0,2.7,2024-07-21 00:00:00.000000,1,,,,,,,,,Health & Wellness,Oral Care,Toothpaste,,COLGATE-PALMOLIVE,COLGATE
3066,b47f7c76-1c1f-4968-97a5-f6eba5008039,2024-07-24,2024-07-24 19:59:13.962 Z,MARKET STREET,5dbe01906d6a6f2c50284f98,35000991119.0,1.00,4.99,1.0,4.99,2024-07-24 00:00:00.000000,1,,,,,,,,,Health & Wellness,Oral Care,Toothpaste,,COLGATE-PALMOLIVE,COLGATE
3067,71e81fe4-1920-4cc1-8d46-8f6213370f6f,2024-06-22,2024-06-26 09:29:36.342 Z,SUPERMERCADOS ECONO,637146a55fdbb03aa19799d4,35000993922.0,1.00,5.69,1.0,5.69,2024-06-22 00:00:00.000000,1,,,,,,,,,Health & Wellness,Oral Care,Toothbrushes,,COLGATE-PALMOLIVE,COLGATE
3068,fbe34d1b-1850-4e3e-89c4-c6dcb49114f7,2024-06-29,2024-07-01 07:51:19.000 Z,WALMART,61a914ff5e388d4f51388cb7,35000993953.0,1.00,1.24,1.0,1.24,2024-06-29 00:00:00.000000,1,,,,,,,,,Health & Wellness,Bath & Body,Liquid Hand Soap,,COLGATE-PALMOLIVE,SOFTSOAP
3069,f5aafb87-2066-4e23-b434-1dd9a8751e66,2024-07-01,2024-07-02 07:32:30.318 Z,WALMART,630487fc0d9dbaff18c2204b,35000993984.0,1.00,6.94,1.0,6.94,2024-07-01 00:00:00.000000,1,,,,,,,,,Health & Wellness,Bath & Body,Body Wash,,COLGATE-PALMOLIVE,IRISH SPRING
3070,8c650405-d65a-44fd-b180-a19cb8393de5,2024-09-08,2024-09-08 14:30:51.214 Z,WALMART,61bd25f9967d3e5934a715bb,35000995643.0,1.00,7.97,1.0,7.97,2024-09-08 00:00:00.000000,1,,,,,,,,,Health & Wellness,Bath & Body,Bar Soap,,COLGATE-PALMOLIVE,IRISH SPRING
3071,aa362782-2e42-4bf9-ae4a-fd507a771596,2024-07-19,2024-07-29 06:04:58.107 Z,PHARMAMAX,6561290add170fff1657e889,35000995889.0,1.00,2.99,1.0,2.99,2024-07-19 00:00:00.000000,1,,,,,,,,,Health & Wellness,Oral Care,Toothpaste,,COLGATE-PALMOLIVE,COLGATE
3072,f9cbc557-17d3-4567-b20f-40560688ef90,2024-07-13,2024-07-13 13:53:46.794 Z,DOLLAR GENERAL STORE,6537dff8dda97e6b13434623,35000996121.0,1.00,4.00,1.0,4.0,2024-07-13 00:00:00.000000,1,,,,,,,,,Health & Wellness,Oral Care,Toothpaste,,COLGATE-PALMOLIVE,COLGATE
3073,630f94e8-024e-47b5-af48-ad19150d4cff,2024-08-22,2024-08-22 18:01:05.419 Z,WALMART,63f255c3a4f8442c337f2a0f,35000996220.0,1.00,9.96,1.0,9.96,2024-08-22 00:00:00.000000,1,,,,,,,,,Health & Wellness,Oral Care,Toothbrushes,,COLGATE-PALMOLIVE,COLGATE
3074,18cd2edb-1755-41f0-96c6-e62602fdbb88,2024-06-12,2024-06-12 11:20:42.396 Z,CVS,66686c4a7c0469953bfd543a,35000996411.0,1.00,0.05,1.0,0.05,2024-06-12 00:00:00.000000,1,,,,,,,,,Health & Wellness,Oral Care,Toothpaste,,COLGATE-PALMOLIVE,COLGATE
3075,2d88b52a-0453-4347-8aa3-afe8327fbc3f,2024-07-02,2024-07-03 14:35:07.871 Z,DOLLAR GENERAL STORE,6597958a914d67bff87ce7ef,35000996640.0,1.00,4.00,1.0,4.0,2024-07-02 00:00:00.000000,1,,,,,,,,,Health & Wellness,Oral Care,Toothpaste,,COLGATE-PALMOLIVE,COLGATE
3076,b7f3b6c2-9fcb-442c-9c82-ca0ab4a66198,2024-08-19,2024-08-19 18:54:14.779 Z,WALGREENS,5d8c14d9bc472511941ad428,35000996671.0,2.00,8.00,2.0,8.0,2024-08-19 00:00:00.000000,1,,,,,,,,,Health & Wellness,Oral Care,Toothpaste,,COLGATE-PALMOLIVE,COLGATE
3077,3b846eb6-a226-4863-8021-46ee7b0fb8d4,2024-08-10,2024-08-10 16:15:43.159 Z,WALGREENS,5fd6aeeddfb5ee481604f78e,35000996718.0,1.00,3.40,1.0,3.4,2024-08-10 00:00:00.000000,1,,,,,,,,,Health & Wellness,Oral Care,Toothpaste,,COLGATE-PALMOLIVE,COLGATE
3078,2a635644-37fc-4976-849c-ad0a4e9cd85b,2024-07-21,2024-08-01 09:28:39.712 Z,SAFEWAY,601b7fdac3dcfb1296de66d0,35000996749.0,1.00,6.99,1.0,6.99,2024-07-21 00:00:00.000000,1,,,,,,,,,Health & Wellness,Bath & Body,Body Wash,,COLGATE-PALMOLIVE,IRISH SPRING
3079,c540914a-9c6f-412f-a18c-8e3575a760d4,2024-07-26,2024-07-26 12:19:11.119 Z,H-E-B,6495e474127ddb5d7fffba64,35000996756.0,1.00,3.97,1.0,3.97,2024-07-26 00:00:00.000000,1,,,,,,,,,Health & Wellness,Bath & Body,Body Wash,,COLGATE-PALMOLIVE,IRISH SPRING
3080,5f007047-bede-48c7-96e0-74712cdf2403,2024-07-19,2024-07-20 17:34:51.865 Z,KROGER,631cf306198485e890016212,35200055154.0,1.00,3.29,1.0,3.29,2024-07-19 00:00:00.000000,1,,,,,,,,,,,,,,
3081,afe03eaa-5634-4e41-885c-f38c25fdacc9,2024-06-28,2024-06-28 19:33:38.002 Z,PAVILIONS,601af538df406c1295217c36,35342700110.0,1.00,6.99,1.0,6.99,2024-06-28 00:00:00.000000,1,,,,,,,,,,,,,,
3082,dda19d05-e3e2-4c0b-a01b-aa7a61fc15c3,2024-08-04,2024-08-06 12:17:33.049 Z,WALMART,64f66ce9b84ba41db3fb8d01,35342770083.0,1.00,5.18,1.0,5.18,2024-08-04 00:00:00.000000,1,,,,,,,,,,,,,,
3083,d91f6fd9-0545-4199-8b01-752ef066d66f,2024-08-11,2024-08-11 13:33:37.355 Z,WALMART,64813253ad5b7af76e95bb13,35457770015.0,1.00,4.16,1.0,4.16,2024-08-11 00:00:00.000000,1,,,,,,,,,,,,,,
3084,f7d2e836-a041-4c89-b1cb-84d31a153aec,2024-07-23,2024-07-26 13:16:24.064 Z,WALMART,5e74d45f45ccfd12f5e142d7,35457770039.0,2.00,5.56,2.0,5.56,2024-07-23 00:00:00.000000,1,,,,,,,,,,,,,,
3085,c5ff980d-c892-401b-865c-273c80dc870f,2024-07-19,2024-07-19 11:35:02.606 Z,NORTH SHORE FARMS,5d429b2d62fb4a3421b8ce93,35751113051.0,1.00,5.99,1.0,5.99,2024-07-19 00:00:00.000000,1,,,,,,,,,Snacks,Snack Cakes,Muffin Snack Cakes,,PLACEHOLDER MANUFACTURER,BRAND NOT KNOWN
3086,903e1727-019d-40dd-aa29-8481355c82aa,2024-08-27,2024-08-29 18:06:24.914 Z,FOOD LION,61fc96523cb0d94dfb8ca9a8,35826079442.0,2.00,1.98,2.0,1.98,2024-08-27 00:00:00.000000,1,,,,,,,,,,,,,,
3087,50aaf9e5-34ed-4018-a32a-f87bea16a61b,2024-07-28,2024-08-09 13:36:04.220 Z,FOOD LION,5f29e33a86a07721c114ff0b,35826091246.0,1.00,3.59,1.0,3.59,2024-07-28 00:00:00.000000,1,,,,,,,,,,,,,,
3088,88c3f1a3-af14-4118-91ed-4408e4f293a1,2024-06-23,2024-06-29 21:17:03.804 Z,CVS,617b3296f3020b5776ad1ce9,35841006904.0,1.00,4.49,1.0,4.49,2024-06-23 00:00:00.000000,1,,,,,,,,,,,,,,
3089,cab1647a-4eab-43b3-a55f-ed0961950e29,2024-07-24,2024-07-24 17:29:56.038 Z,SHOP RITE,65ae8c75e43f8851491ac2eb,35841006911.0,1.00,1.29,1.0,1.29,2024-07-24 00:00:00.000000,1,,,,,,,,,,,,,,
3090,088432dc-639b-44fa-96a3-ea59b86db119,2024-08-08,2024-08-08 17:19:52.110 Z,WAWA,5d3b9d226482b77dc6d3c195,35900310973.0,1.00,4.99,1.0,4.99,2024-08-08 00:00:00.000000,1,,,,,,,,,Snacks,Candy,Chocolate Candy,,SECOND NATURE BRANDS,SANDERS
3091,d86bbcd3-a90f-4193-a62d-3cb316590e17,2024-08-03,2024-08-14 23:58:40.313 Z,DOLLAR GENERAL STORE,5918f029e4b0577ef8f155ed,36000012477.0,2.00,2.00,2.0,2.0,2024-08-03 00:00:00.000000,1,,,,,,,,,Health & Wellness,Menstrual Care,Menstrual Care Liners,,KIMBERLY CLARK,U BY KOTEX
3092,e7b4d501-3c60-4fe1-868b-99ab9f81d09a,2024-07-24,2024-07-24 19:06:52.447 Z,WALMART,6343781334de29ce9a637d3f,36000014600.0,1.00,7.68,1.0,7.68,2024-07-24 00:00:00.000000,1,,,,,,,,,Health & Wellness,Menstrual Care,Menstrual Care Pads,,KIMBERLY CLARK,U BY KOTEX
3093,64a1fea7-8c25-4d99-9d52-2007350e7fbe,2024-06-28,2024-06-28 16:41:24.966 Z,WALMART,63cf692c3d310dceead1af91,36000030532.0,1.00,7.68,1.0,7.68,2024-06-28 00:00:00.000000,1,,,,,,,,,Health & Wellness,Menstrual Care,Menstrual Care Pads,,KIMBERLY CLARK,U BY KOTEX
3094,5b4875fc-8c19-4a11-92bf-943a0ee705d9,2024-08-06,2024-08-06 08:08:47.694 Z,CVS,63fb86d438f010745ba0da8a,36000123333.0,1.00,0.00,1.0,0.0,2024-08-06 00:00:00.000000,1,,,,,,,,,Health & Wellness,Menstrual Care,Menstrual Care Liners,,KIMBERLY CLARK,U BY KOTEX
3095,fc00a8cd-4eb5-40f0-ac8d-1acc3190b91a,2024-07-25,2024-07-25 15:23:55.494 Z,CVS,62477587ee2eea7d21cc24a9,36000125399.0,1.00,23.99,1.0,23.99,2024-07-25 00:00:00.000000,1,,,,,,,,,Health & Wellness,Adult Incontinence,Adult Incontinence Underwear,,KIMBERLY CLARK,DEPEND
3096,e3a5dd59-7479-4ce8-ac87-11ffa773fcd0,2024-08-04,2024-08-04 10:28:13.319 Z,TARGET,63d42b6051bfe6be4925e981,36000133332.0,1.00,5.09,1.0,5.09,2024-08-04 00:00:00.000000,1,,,,,,,,,Health & Wellness,Adult Incontinence,Adult Incontinence Liners,,KIMBERLY CLARK,POISE
3097,e71cf227-36b0-4fff-9194-4188808d4225,2024-07-19,2024-07-22 09:44:29.747 Z,TARGET,6676d99d465f309038ac44f7,36000134131.0,1.00,6.99,1.0,6.99,2024-07-19 00:00:00.000000,1,,,,,,,,,,,,,,
3098,4de91a9c-5ea0-40a8-9f3c-862ddc2888b2,2024-08-16,2024-08-25 19:57:02.007 Z,DOLLAR GENERAL STORE,5bc2b4c13e1903394d29c747,36000195750.0,1.00,6.85,1.0,6.85,2024-08-16 00:00:00.000000,1,,,,,,,,,Health & Wellness,Adult Incontinence,Adult Incontinence Pads,,KIMBERLY CLARK,POISE
3099,913cc37d-f8f9-4d4d-bd3b-6e324dd707e0,2024-09-03,2024-09-06 11:39:37.901 Z,WALGREENS,62a7811237737fe70d031603,36000195866.0,2.00,11.20,2.0,11.2,2024-09-03 00:00:00.000000,1,,,,,,,,,Health & Wellness,Adult Incontinence,Adult Incontinence Pads,,KIMBERLY CLARK,POISE
3100,263e4179-2f1e-47a3-818a-12208be78f32,2024-07-24,2024-07-25 00:46:06.305 Z,WALMART,5e89fe8918bf1a13ef5d874c,36000199062.0,1.00,6.27,1.0,6.27,2024-07-24 00:00:00.000000,1,,,,,,,,,Health & Wellness,Adult Incontinence,Adult Incontinence Pads,,KIMBERLY CLARK,POISE
3101,9375c57f-900f-4f6c-aade-076848e886b5,2024-08-13,2024-08-14 08:32:14.781 Z,DOLLAR GENERAL STORE,63c2f41a3d310dceeac64be3,36000318036.0,1.00,2.75,1.0,2.75,2024-08-13 00:00:00.000000,1,,,,,,,,,,,,,,
3102,dd03d965-7bf6-4d4b-ab34-3408b8ec4774,2024-07-17,2024-07-18 15:23:48.169 Z,WALMART,6398855802a4e512e06085cc,36000318906.0,1.00,6.77,1.0,6.77,2024-07-17 00:00:00.000000,1,,,,,,,,,,,,,,
3103,76f8591b-4a53-4248-8e1b-27b28933b4a3,2024-07-30,2024-07-30 09:56:29.675 Z,WALMART,65f60f647756e548cb850953,36000335910.0,1.00,14.88,1.0,14.88,2024-07-30 00:00:00.000000,1,,,,,,,,,Health & Wellness,Adult Incontinence,Adult Incontinence Pads,,KIMBERLY CLARK,POISE
3104,1add26bf-ca20-4dce-9c85-418c5e040515,2024-07-19,2024-07-19 23:04:43.310 Z,STOP & SHOP,64a49893e59a088dc6e21d72,36000335934.0,1.00,11.99,1.0,11.99,2024-07-19 00:00:00.000000,1,,,,,,,,,Health & Wellness,Adult Incontinence,Adult Incontinence Pads,,KIMBERLY CLARK,POISE
3105,1b82c4aa-6f40-4949-9c9f-4c007163e9fe,2024-06-26,2024-06-26 20:18:56.871 Z,WALMART,62b8e15137e6e08b0775864e,36000341027.0,1.00,22.94,1.0,22.94,2024-06-26 00:00:00.000000,1,,,,,,,,,Health & Wellness,Adult Incontinence,Adult Incontinence Pads,,KIMBERLY CLARK,POISE
3106,e700024d-978b-49b8-9e77-893294e53e3f,2024-08-31,2024-09-01 20:03:04.060 Z,WALGREENS,63b0bef801cb7c888c734624,36000343304.0,1.00,3.99,1.0,3.99,2024-08-31 00:00:00.000000,1,,,,,,,,,,,,,,
3107,0fd14ae7-0b61-43a0-8191-3ff0a63193d1,2024-08-12,2024-08-16 06:51:39.900 Z,WALMART,6271b914948c8e671ea0b6fb,36000369649.0,1.00,7.68,1.0,7.68,2024-08-12 00:00:00.000000,1,,,,,,,,,Health & Wellness,Menstrual Care,Menstrual Care Pads,,KIMBERLY CLARK,U BY KOTEX
3108,5f303664-e329-4436-9b40-3b295cfa563c,2024-08-29,2024-08-30 13:12:16.957 Z,WALMART,633b525a27ef842ac62fdd25,36000385311.0,1.00,14.88,1.0,14.88,2024-08-29 00:00:00.000000,1,,,,,,,,,Health & Wellness,Adult Incontinence,Adult Incontinence Underwear,,KIMBERLY CLARK,DEPEND
3109,94f9272c-8435-4bd4-9445-d1021d5f9982,2024-07-15,2024-07-15 17:54:39.026 Z,SAV-ON PHARMACY,6323ebabca87b39d76dc931b,36000423358.0,1.00,8.69,1.0,8.69,2024-07-15 00:00:00.000000,1,,,,,,,,,Health & Wellness,Menstrual Care,Menstrual Care Liners,,KIMBERLY CLARK,U BY KOTEX
3110,b208ba5c-b15b-4dd7-bb5b-d03e03c26d67,2024-07-24,2024-07-24 19:23:09.065 Z,GIANT FOOD,659b1d6d914d67bff87d4e44,36000423365.0,1.00,8.19,1.0,8.19,2024-07-24 00:00:00.000000,1,,,,,,,,,Health & Wellness,Menstrual Care,Menstrual Care Liners,,KIMBERLY CLARK,U BY KOTEX
3111,d1b10c47-301a-4d71-914e-41c085572dd0,2024-08-20,2024-08-20 21:20:59.130 Z,WALMART,660d749e6c9160420268a729,36000424935.0,1.00,3.48,1.0,3.48,2024-08-20 00:00:00.000000,1,,,,,,,,,Health & Wellness,Menstrual Care,Menstrual Care Liners,,KIMBERLY CLARK,U BY KOTEX
3112,41232d1a-f8a4-4d87-ab52-24ae7e078290,2024-08-05,2024-08-08 07:54:05.304 Z,DOLLAR TREE STORES INC,5d856ee44089cc6b5d1265b4,36000433944.0,1.00,1.25,1.0,1.25,2024-08-05 00:00:00.000000,1,,,,,,,,,,,,,,
3113,87e88cea-39ce-4f8b-8394-b210c94ec0ae,2024-08-24,2024-08-24 19:32:40.524 Z,WALMART,64f4e672c65c76a8489f0130,36000434033.0,1.00,6.77,1.0,6.77,2024-08-24 00:00:00.000000,1,,,,,,,,,,,,,,
3114,681b5bbc-262b-4c99-af4f-2c4bcdac0e60,2024-06-28,2024-07-01 08:00:20.950 Z,MEIJER,636bb416e81cf793db50d9ed,36000465914.0,1.00,14.99,1.0,14.99,2024-06-28 00:00:00.000000,1,,,,,,,,,Health & Wellness,Adult Incontinence,Adult Incontinence Liners,,KIMBERLY CLARK,POISE
3115,421aa20f-f435-4d05-ae92-99e45dd92559,2024-07-29,2024-07-31 16:30:12.369 Z,WALMART,661a9c27e7442746fa2b7767,36000474909.0,1.00,46.92,1.0,46.92,2024-07-29 00:00:00.000000,1,,,,,,,,,Health & Wellness,Adult Incontinence,Adult Incontinence Pads,,KIMBERLY CLARK,POISE
3116,f2ef3c56-ca6b-424d-80e6-bb462465a81f,2024-07-09,2024-07-09 12:42:22.810 Z,WALMART,64e41f984a487a081bd97639,36000479270.0,1.00,21.50,1.0,21.5,2024-07-09 00:00:00.000000,1,,,,,,,,,Health & Wellness,Adult Incontinence,Adult Incontinence Underwear,,KIMBERLY CLARK,DEPEND
3117,79ff4397-2a8d-4f09-b950-d25e8fc7332a,2024-08-27,2024-08-28 19:24:10.378 Z,WALMART,5cdf3e4f259eea392340259c,36000479300.0,1.00,14.88,1.0,14.88,2024-08-27 00:00:00.000000,1,,,,,,,,,Health & Wellness,Adult Incontinence,Adult Incontinence Underwear,,KIMBERLY CLARK,DEPEND
3118,d86ec522-d0bc-490d-b003-fc6edf40133a,2024-07-09,2024-07-12 09:55:54.477 Z,WALMART,62266138b0f6f41b1f52b6bd,36000487558.0,1.00,2.38,1.0,2.38,2024-07-09 00:00:00.000000,1,,,,,,,,,,,,,,
3119,50750285-42ba-4588-bc1c-a7319f9af180,2024-07-01,2024-07-01 15:45:04.608 Z,DOLLAR GENERAL STORE,62fc4a0292710024ad025408,36000487565.0,1.00,7.00,1.0,7.0,2024-07-01 00:00:00.000000,1,,,,,,,,,,,,,,
3120,65e2f7b9-a044-4eaa-b191-044ccb507d89,2024-06-24,2024-07-01 10:55:40.149 Z,WALMART,64066849805523278971aac1,36000496789.0,1.00,9.94,1.0,9.94,2024-06-24 00:00:00.000000,1,,,,,,,,,,,,,,
3121,97c9ec9e-4456-4c28-b59d-e614fa665544,2024-07-19,2024-07-27 10:26:22.484 Z,MEIJER,63472b3b70ebbe0a92060b79,36000496796.0,1.00,9.99,1.0,9.99,2024-07-19 00:00:00.000000,1,,,,,,,,,,,,,,
3122,ce40aeee-c7c0-4772-8841-2aba79732cde,2024-08-03,2024-08-03 12:51:35.319 Z,DOLLAR GENERAL STORE,60b97b934a32df0204b5691e,36000496802.0,1.00,11.00,1.0,11.0,2024-08-03 00:00:00.000000,1,,,,,,,,,,,,,,
3123,7b7d1a27-81ca-4489-9411-29a35f759e19,2024-06-26,2024-06-26 19:44:40.178 Z,WALMART,647e25c97a342372c85af165,36000496970.0,1.00,9.94,1.0,9.94,2024-06-26 00:00:00.000000,1,,,,,,,,,,,,,,
3124,b06aaa5c-8be3-4af4-826b-9560c3cc6b6a,2024-07-26,2024-07-31 11:02:43.299 Z,JEWEL OSCO,5d54536e6482b73d8956dc2e,36000496987.0,1.00,10.99,1.0,10.99,2024-07-26 00:00:00.000000,1,,,,,,,,,,,,,,
3125,d374e172-6c88-4b18-914c-f5fa072175f4,2024-06-13,2024-06-13 17:59:25.609 Z,MEIJER,5e99ef0f126e4d138c7de171,36000501292.0,2.00,35.98,2.0,35.98,2024-06-13 00:00:00.000000,1,,,,,,,,,,,,,,
